__typename,dateString,countryCode,countryName,sectorCode,sectorName,postingType,value
HiringLabSectoralPosting,2022-10-20,US,United States,sales,Sales,TOTAL,119.35
HiringLabSectoralPosting,2022-10-21,US,United States,sales,Sales,TOTAL,119.3
HiringLabSectoralPosting,2022-10-22,US,United States,sales,Sales,TOTAL,118.93
HiringLabSectoralPosting,2022-10-23,US,United States,sales,Sales,TOTAL,118.8
HiringLabSectoralPosting,2022-10-24,US,United States,sales,Sales,TOTAL,118.64
HiringLabSectoralPosting,2022-10-25,US,United States,sales,Sales,TOTAL,118.53
HiringLabSectoralPosting,2022-10-26,US,United States,sales,Sales,TOTAL,118.54
HiringLabSectoralPosting,2022-10-27,US,United States,sales,Sales,TOTAL,118.64
HiringLabSectoralPosting,2022-10-28,US,United States,sales,Sales,TOTAL,118.67
HiringLabSectoralPosting,2022-10-29,US,United States,sales,Sales,TOTAL,119.05
HiringLabSectoralPosting,2022-10-30,US,United States,sales,Sales,TOTAL,119.19
HiringLabSectoralPosting,2022-10-31,US,United States,sales,Sales,TOTAL,119.31
HiringLabSectoralPosting,2022-11-01,US,United States,sales,Sales,TOTAL,119.43
HiringLabSectoralPosting,2022-11-02,US,United States,sales,Sales,TOTAL,119.44
HiringLabSectoralPosting,2022-11-03,US,United States,sales,Sales,TOTAL,119.39
HiringLabSectoralPosting,2022-11-04,US,United States,sales,Sales,TOTAL,119.48
HiringLabSectoralPosting,2022-11-05,US,United States,sales,Sales,TOTAL,119.45
HiringLabSectoralPosting,2022-11-06,US,United States,sales,Sales,TOTAL,119.37
HiringLabSectoralPosting,2022-11-07,US,United States,sales,Sales,TOTAL,119.3
HiringLabSectoralPosting,2022-11-08,US,United States,sales,Sales,TOTAL,119.35
HiringLabSectoralPosting,2022-11-09,US,United States,sales,Sales,TOTAL,119.41
HiringLabSectoralPosting,2022-11-10,US,United States,sales,Sales,TOTAL,119.43
HiringLabSectoralPosting,2022-11-11,US,United States,sales,Sales,TOTAL,119.34
HiringLabSectoralPosting,2022-11-12,US,United States,sales,Sales,TOTAL,119.3
HiringLabSectoralPosting,2022-11-13,US,United States,sales,Sales,TOTAL,119.21
HiringLabSectoralPosting,2022-11-14,US,United States,sales,Sales,TOTAL,119.18
HiringLabSectoralPosting,2022-11-15,US,United States,sales,Sales,TOTAL,119.09
HiringLabSectoralPosting,2022-11-16,US,United States,sales,Sales,TOTAL,119.05
HiringLabSectoralPosting,2022-11-17,US,United States,sales,Sales,TOTAL,119.02
HiringLabSectoralPosting,2022-11-18,US,United States,sales,Sales,TOTAL,118.86
HiringLabSectoralPosting,2022-11-19,US,United States,sales,Sales,TOTAL,118.66
HiringLabSectoralPosting,2022-11-20,US,United States,sales,Sales,TOTAL,118.63
HiringLabSectoralPosting,2022-11-21,US,United States,sales,Sales,TOTAL,118.56
HiringLabSectoralPosting,2022-11-22,US,United States,sales,Sales,TOTAL,118.46
HiringLabSectoralPosting,2022-11-23,US,United States,sales,Sales,TOTAL,118.31
HiringLabSectoralPosting,2022-11-24,US,United States,sales,Sales,TOTAL,118.15
HiringLabSectoralPosting,2022-11-25,US,United States,sales,Sales,TOTAL,118.11
HiringLabSectoralPosting,2022-11-26,US,United States,sales,Sales,TOTAL,118.12
HiringLabSectoralPosting,2022-11-27,US,United States,sales,Sales,TOTAL,118.04
HiringLabSectoralPosting,2022-11-28,US,United States,sales,Sales,TOTAL,117.98
HiringLabSectoralPosting,2022-11-29,US,United States,sales,Sales,TOTAL,117.9
HiringLabSectoralPosting,2022-11-30,US,United States,sales,Sales,TOTAL,117.81
HiringLabSectoralPosting,2022-12-01,US,United States,sales,Sales,TOTAL,117.68
HiringLabSectoralPosting,2022-12-02,US,United States,sales,Sales,TOTAL,117.54
HiringLabSectoralPosting,2022-12-03,US,United States,sales,Sales,TOTAL,117.43
HiringLabSectoralPosting,2022-12-04,US,United States,sales,Sales,TOTAL,117.29
HiringLabSectoralPosting,2022-12-05,US,United States,sales,Sales,TOTAL,117.14
HiringLabSectoralPosting,2022-12-06,US,United States,sales,Sales,TOTAL,116.98
HiringLabSectoralPosting,2022-12-07,US,United States,sales,Sales,TOTAL,116.81
HiringLabSectoralPosting,2022-12-08,US,United States,sales,Sales,TOTAL,116.63
HiringLabSectoralPosting,2022-12-09,US,United States,sales,Sales,TOTAL,116.42
HiringLabSectoralPosting,2022-12-10,US,United States,sales,Sales,TOTAL,116.04
HiringLabSectoralPosting,2022-12-11,US,United States,sales,Sales,TOTAL,115.79
HiringLabSectoralPosting,2022-12-12,US,United States,sales,Sales,TOTAL,115.57
HiringLabSectoralPosting,2022-12-13,US,United States,sales,Sales,TOTAL,115.21
HiringLabSectoralPosting,2022-12-14,US,United States,sales,Sales,TOTAL,115.12
HiringLabSectoralPosting,2022-12-15,US,United States,sales,Sales,TOTAL,115
HiringLabSectoralPosting,2022-12-16,US,United States,sales,Sales,TOTAL,114.97
HiringLabSectoralPosting,2022-12-17,US,United States,sales,Sales,TOTAL,115.05
HiringLabSectoralPosting,2022-12-18,US,United States,sales,Sales,TOTAL,115.11
HiringLabSectoralPosting,2022-12-19,US,United States,sales,Sales,TOTAL,115.11
HiringLabSectoralPosting,2022-12-20,US,United States,sales,Sales,TOTAL,115.2
HiringLabSectoralPosting,2022-12-21,US,United States,sales,Sales,TOTAL,115.08
HiringLabSectoralPosting,2022-12-22,US,United States,sales,Sales,TOTAL,115.09
HiringLabSectoralPosting,2022-12-23,US,United States,sales,Sales,TOTAL,115.05
HiringLabSectoralPosting,2022-12-24,US,United States,sales,Sales,TOTAL,115.06
HiringLabSectoralPosting,2022-12-25,US,United States,sales,Sales,TOTAL,114.92
HiringLabSectoralPosting,2022-12-26,US,United States,sales,Sales,TOTAL,114.92
HiringLabSectoralPosting,2022-12-27,US,United States,sales,Sales,TOTAL,114.94
HiringLabSectoralPosting,2022-12-28,US,United States,sales,Sales,TOTAL,114.93
HiringLabSectoralPosting,2022-12-29,US,United States,sales,Sales,TOTAL,114.88
HiringLabSectoralPosting,2022-12-30,US,United States,sales,Sales,TOTAL,114.85
HiringLabSectoralPosting,2022-12-31,US,United States,sales,Sales,TOTAL,114.72
HiringLabSectoralPosting,2023-01-01,US,United States,sales,Sales,TOTAL,114.61
HiringLabSectoralPosting,2023-01-02,US,United States,sales,Sales,TOTAL,114.4
HiringLabSectoralPosting,2023-01-03,US,United States,sales,Sales,TOTAL,114.17
HiringLabSectoralPosting,2023-01-04,US,United States,sales,Sales,TOTAL,113.72
HiringLabSectoralPosting,2023-01-05,US,United States,sales,Sales,TOTAL,113.25
HiringLabSectoralPosting,2023-01-06,US,United States,sales,Sales,TOTAL,112.64
HiringLabSectoralPosting,2023-01-07,US,United States,sales,Sales,TOTAL,112.11
HiringLabSectoralPosting,2023-01-08,US,United States,sales,Sales,TOTAL,111.72
HiringLabSectoralPosting,2023-01-09,US,United States,sales,Sales,TOTAL,111.25
HiringLabSectoralPosting,2023-01-10,US,United States,sales,Sales,TOTAL,110.83
HiringLabSectoralPosting,2023-01-11,US,United States,sales,Sales,TOTAL,110.7
HiringLabSectoralPosting,2023-01-12,US,United States,sales,Sales,TOTAL,110.59
HiringLabSectoralPosting,2023-01-13,US,United States,sales,Sales,TOTAL,110.64
HiringLabSectoralPosting,2023-01-14,US,United States,sales,Sales,TOTAL,110.44
HiringLabSectoralPosting,2023-01-15,US,United States,sales,Sales,TOTAL,110.23
HiringLabSectoralPosting,2023-01-16,US,United States,sales,Sales,TOTAL,110.08
HiringLabSectoralPosting,2023-01-17,US,United States,sales,Sales,TOTAL,109.88
HiringLabSectoralPosting,2023-01-18,US,United States,sales,Sales,TOTAL,109.61
HiringLabSectoralPosting,2023-01-19,US,United States,sales,Sales,TOTAL,109.29
HiringLabSectoralPosting,2023-01-20,US,United States,sales,Sales,TOTAL,108.99
HiringLabSectoralPosting,2023-01-21,US,United States,sales,Sales,TOTAL,108.84
HiringLabSectoralPosting,2023-01-22,US,United States,sales,Sales,TOTAL,108.75
HiringLabSectoralPosting,2023-01-23,US,United States,sales,Sales,TOTAL,108.64
HiringLabSectoralPosting,2023-01-24,US,United States,sales,Sales,TOTAL,108.51
HiringLabSectoralPosting,2023-01-25,US,United States,sales,Sales,TOTAL,108.47
HiringLabSectoralPosting,2023-01-26,US,United States,sales,Sales,TOTAL,108.42
HiringLabSectoralPosting,2023-01-27,US,United States,sales,Sales,TOTAL,108.53
HiringLabSectoralPosting,2023-01-28,US,United States,sales,Sales,TOTAL,108.7
HiringLabSectoralPosting,2023-01-29,US,United States,sales,Sales,TOTAL,108.76
HiringLabSectoralPosting,2023-01-30,US,United States,sales,Sales,TOTAL,108.78
HiringLabSectoralPosting,2023-01-31,US,United States,sales,Sales,TOTAL,108.81
HiringLabSectoralPosting,2023-02-01,US,United States,sales,Sales,TOTAL,108.84
HiringLabSectoralPosting,2023-02-02,US,United States,sales,Sales,TOTAL,108.75
HiringLabSectoralPosting,2023-02-03,US,United States,sales,Sales,TOTAL,108.47
HiringLabSectoralPosting,2023-02-04,US,United States,sales,Sales,TOTAL,108.32
HiringLabSectoralPosting,2023-02-05,US,United States,sales,Sales,TOTAL,108.06
HiringLabSectoralPosting,2023-02-06,US,United States,sales,Sales,TOTAL,107.74
HiringLabSectoralPosting,2023-02-07,US,United States,sales,Sales,TOTAL,107.48
HiringLabSectoralPosting,2023-02-08,US,United States,sales,Sales,TOTAL,107.21
HiringLabSectoralPosting,2023-02-09,US,United States,sales,Sales,TOTAL,107.1
HiringLabSectoralPosting,2023-02-10,US,United States,sales,Sales,TOTAL,107.2
HiringLabSectoralPosting,2023-02-11,US,United States,sales,Sales,TOTAL,107.08
HiringLabSectoralPosting,2023-02-12,US,United States,sales,Sales,TOTAL,107.07
HiringLabSectoralPosting,2023-02-13,US,United States,sales,Sales,TOTAL,107.12
HiringLabSectoralPosting,2023-02-14,US,United States,sales,Sales,TOTAL,107.22
HiringLabSectoralPosting,2023-02-15,US,United States,sales,Sales,TOTAL,107.26
HiringLabSectoralPosting,2023-02-16,US,United States,sales,Sales,TOTAL,107.19
HiringLabSectoralPosting,2023-02-17,US,United States,sales,Sales,TOTAL,107.04
HiringLabSectoralPosting,2023-02-18,US,United States,sales,Sales,TOTAL,106.62
HiringLabSectoralPosting,2023-02-19,US,United States,sales,Sales,TOTAL,106.52
HiringLabSectoralPosting,2023-02-20,US,United States,sales,Sales,TOTAL,106.49
HiringLabSectoralPosting,2023-02-21,US,United States,sales,Sales,TOTAL,106.34
HiringLabSectoralPosting,2023-02-22,US,United States,sales,Sales,TOTAL,106.33
HiringLabSectoralPosting,2023-02-23,US,United States,sales,Sales,TOTAL,106.48
HiringLabSectoralPosting,2023-02-24,US,United States,sales,Sales,TOTAL,106.3
HiringLabSectoralPosting,2023-02-25,US,United States,sales,Sales,TOTAL,106.47
HiringLabSectoralPosting,2023-02-26,US,United States,sales,Sales,TOTAL,106.37
HiringLabSectoralPosting,2023-02-27,US,United States,sales,Sales,TOTAL,106.14
HiringLabSectoralPosting,2023-02-28,US,United States,sales,Sales,TOTAL,105.92
HiringLabSectoralPosting,2023-03-01,US,United States,sales,Sales,TOTAL,105.26
HiringLabSectoralPosting,2023-03-02,US,United States,sales,Sales,TOTAL,104.86
HiringLabSectoralPosting,2023-03-03,US,United States,sales,Sales,TOTAL,104.77
HiringLabSectoralPosting,2023-03-04,US,United States,sales,Sales,TOTAL,104.64
HiringLabSectoralPosting,2023-03-05,US,United States,sales,Sales,TOTAL,104.49
HiringLabSectoralPosting,2023-03-06,US,United States,sales,Sales,TOTAL,104.44
HiringLabSectoralPosting,2023-03-07,US,United States,sales,Sales,TOTAL,104.12
HiringLabSectoralPosting,2023-03-08,US,United States,sales,Sales,TOTAL,103.88
HiringLabSectoralPosting,2023-03-09,US,United States,sales,Sales,TOTAL,103.51
HiringLabSectoralPosting,2023-03-10,US,United States,sales,Sales,TOTAL,103.47
HiringLabSectoralPosting,2023-03-11,US,United States,sales,Sales,TOTAL,103.59
HiringLabSectoralPosting,2023-03-12,US,United States,sales,Sales,TOTAL,103.6
HiringLabSectoralPosting,2023-03-13,US,United States,sales,Sales,TOTAL,103.56
HiringLabSectoralPosting,2023-03-14,US,United States,sales,Sales,TOTAL,103.84
HiringLabSectoralPosting,2023-03-15,US,United States,sales,Sales,TOTAL,104.38
HiringLabSectoralPosting,2023-03-16,US,United States,sales,Sales,TOTAL,104.81
HiringLabSectoralPosting,2023-03-17,US,United States,sales,Sales,TOTAL,104.91
HiringLabSectoralPosting,2023-03-18,US,United States,sales,Sales,TOTAL,105.06
HiringLabSectoralPosting,2023-03-19,US,United States,sales,Sales,TOTAL,105.32
HiringLabSectoralPosting,2023-03-20,US,United States,sales,Sales,TOTAL,105.66
HiringLabSectoralPosting,2023-03-21,US,United States,sales,Sales,TOTAL,105.94
HiringLabSectoralPosting,2023-03-22,US,United States,sales,Sales,TOTAL,106.22
HiringLabSectoralPosting,2023-03-23,US,United States,sales,Sales,TOTAL,106.41
HiringLabSectoralPosting,2023-03-24,US,United States,sales,Sales,TOTAL,106.57
HiringLabSectoralPosting,2023-03-25,US,United States,sales,Sales,TOTAL,106.48
HiringLabSectoralPosting,2023-03-26,US,United States,sales,Sales,TOTAL,106.54
HiringLabSectoralPosting,2023-03-27,US,United States,sales,Sales,TOTAL,106.55
HiringLabSectoralPosting,2023-03-28,US,United States,sales,Sales,TOTAL,106.64
HiringLabSectoralPosting,2023-03-29,US,United States,sales,Sales,TOTAL,106.68
HiringLabSectoralPosting,2023-03-30,US,United States,sales,Sales,TOTAL,106.78
HiringLabSectoralPosting,2023-03-31,US,United States,sales,Sales,TOTAL,106.83
HiringLabSectoralPosting,2023-04-01,US,United States,sales,Sales,TOTAL,106.96
HiringLabSectoralPosting,2023-04-02,US,United States,sales,Sales,TOTAL,106.95
HiringLabSectoralPosting,2023-04-03,US,United States,sales,Sales,TOTAL,106.87
HiringLabSectoralPosting,2023-04-04,US,United States,sales,Sales,TOTAL,106.85
HiringLabSectoralPosting,2023-04-05,US,United States,sales,Sales,TOTAL,106.87
HiringLabSectoralPosting,2023-04-06,US,United States,sales,Sales,TOTAL,106.84
HiringLabSectoralPosting,2023-04-07,US,United States,sales,Sales,TOTAL,106.89
HiringLabSectoralPosting,2023-04-08,US,United States,sales,Sales,TOTAL,106.93
HiringLabSectoralPosting,2023-04-09,US,United States,sales,Sales,TOTAL,106.88
HiringLabSectoralPosting,2023-04-10,US,United States,sales,Sales,TOTAL,106.91
HiringLabSectoralPosting,2023-04-11,US,United States,sales,Sales,TOTAL,106.95
HiringLabSectoralPosting,2023-04-12,US,United States,sales,Sales,TOTAL,107.08
HiringLabSectoralPosting,2023-04-13,US,United States,sales,Sales,TOTAL,107.13
HiringLabSectoralPosting,2023-04-14,US,United States,sales,Sales,TOTAL,107.08
HiringLabSectoralPosting,2023-04-15,US,United States,sales,Sales,TOTAL,106.91
HiringLabSectoralPosting,2023-04-16,US,United States,sales,Sales,TOTAL,106.99
HiringLabSectoralPosting,2023-04-17,US,United States,sales,Sales,TOTAL,107.07
HiringLabSectoralPosting,2023-04-18,US,United States,sales,Sales,TOTAL,107.05
HiringLabSectoralPosting,2023-04-19,US,United States,sales,Sales,TOTAL,106.99
HiringLabSectoralPosting,2023-04-20,US,United States,sales,Sales,TOTAL,107.04
HiringLabSectoralPosting,2023-04-21,US,United States,sales,Sales,TOTAL,107.15
HiringLabSectoralPosting,2023-04-22,US,United States,sales,Sales,TOTAL,107.46
HiringLabSectoralPosting,2023-04-23,US,United States,sales,Sales,TOTAL,107.55
HiringLabSectoralPosting,2023-04-24,US,United States,sales,Sales,TOTAL,107.57
HiringLabSectoralPosting,2023-04-25,US,United States,sales,Sales,TOTAL,107.56
HiringLabSectoralPosting,2023-04-26,US,United States,sales,Sales,TOTAL,107.52
HiringLabSectoralPosting,2023-04-27,US,United States,sales,Sales,TOTAL,107.55
HiringLabSectoralPosting,2023-04-28,US,United States,sales,Sales,TOTAL,107.53
HiringLabSectoralPosting,2023-04-29,US,United States,sales,Sales,TOTAL,107.42
HiringLabSectoralPosting,2023-04-30,US,United States,sales,Sales,TOTAL,107.31
HiringLabSectoralPosting,2023-05-01,US,United States,sales,Sales,TOTAL,107.25
HiringLabSectoralPosting,2023-05-02,US,United States,sales,Sales,TOTAL,107.28
HiringLabSectoralPosting,2023-05-03,US,United States,sales,Sales,TOTAL,107.27
HiringLabSectoralPosting,2023-05-04,US,United States,sales,Sales,TOTAL,106.98
HiringLabSectoralPosting,2023-05-05,US,United States,sales,Sales,TOTAL,106.92
HiringLabSectoralPosting,2023-05-06,US,United States,sales,Sales,TOTAL,106.91
HiringLabSectoralPosting,2023-05-07,US,United States,sales,Sales,TOTAL,106.91
HiringLabSectoralPosting,2023-05-08,US,United States,sales,Sales,TOTAL,106.88
HiringLabSectoralPosting,2023-05-09,US,United States,sales,Sales,TOTAL,106.73
HiringLabSectoralPosting,2023-05-10,US,United States,sales,Sales,TOTAL,106.66
HiringLabSectoralPosting,2023-05-11,US,United States,sales,Sales,TOTAL,106.8
HiringLabSectoralPosting,2023-05-12,US,United States,sales,Sales,TOTAL,106.49
HiringLabSectoralPosting,2023-05-13,US,United States,sales,Sales,TOTAL,106.42
HiringLabSectoralPosting,2023-05-14,US,United States,sales,Sales,TOTAL,106.34
HiringLabSectoralPosting,2023-05-15,US,United States,sales,Sales,TOTAL,106.28
HiringLabSectoralPosting,2023-05-16,US,United States,sales,Sales,TOTAL,106.24
HiringLabSectoralPosting,2023-05-17,US,United States,sales,Sales,TOTAL,106.18
HiringLabSectoralPosting,2023-05-18,US,United States,sales,Sales,TOTAL,106.21
HiringLabSectoralPosting,2023-05-19,US,United States,sales,Sales,TOTAL,106.42
HiringLabSectoralPosting,2023-05-20,US,United States,sales,Sales,TOTAL,106.44
HiringLabSectoralPosting,2023-05-21,US,United States,sales,Sales,TOTAL,106.35
HiringLabSectoralPosting,2023-05-22,US,United States,sales,Sales,TOTAL,106.3
HiringLabSectoralPosting,2023-05-23,US,United States,sales,Sales,TOTAL,106.27
HiringLabSectoralPosting,2023-05-24,US,United States,sales,Sales,TOTAL,106.23
HiringLabSectoralPosting,2023-05-25,US,United States,sales,Sales,TOTAL,106.03
HiringLabSectoralPosting,2023-05-26,US,United States,sales,Sales,TOTAL,105.89
HiringLabSectoralPosting,2023-05-27,US,United States,sales,Sales,TOTAL,105.73
HiringLabSectoralPosting,2023-05-28,US,United States,sales,Sales,TOTAL,105.7
HiringLabSectoralPosting,2023-05-29,US,United States,sales,Sales,TOTAL,105.69
HiringLabSectoralPosting,2023-05-30,US,United States,sales,Sales,TOTAL,105.66
HiringLabSectoralPosting,2023-05-31,US,United States,sales,Sales,TOTAL,105.56
HiringLabSectoralPosting,2023-06-01,US,United States,sales,Sales,TOTAL,105.38
HiringLabSectoralPosting,2023-06-02,US,United States,sales,Sales,TOTAL,105.31
HiringLabSectoralPosting,2023-06-03,US,United States,sales,Sales,TOTAL,105.17
HiringLabSectoralPosting,2023-06-04,US,United States,sales,Sales,TOTAL,105
HiringLabSectoralPosting,2023-06-05,US,United States,sales,Sales,TOTAL,104.81
HiringLabSectoralPosting,2023-06-06,US,United States,sales,Sales,TOTAL,104.63
HiringLabSectoralPosting,2023-06-07,US,United States,sales,Sales,TOTAL,104.52
HiringLabSectoralPosting,2023-06-08,US,United States,sales,Sales,TOTAL,104.47
HiringLabSectoralPosting,2023-06-09,US,United States,sales,Sales,TOTAL,104.32
HiringLabSectoralPosting,2023-06-10,US,United States,sales,Sales,TOTAL,104.17
HiringLabSectoralPosting,2023-06-11,US,United States,sales,Sales,TOTAL,104.16
HiringLabSectoralPosting,2023-06-12,US,United States,sales,Sales,TOTAL,104.12
HiringLabSectoralPosting,2023-06-13,US,United States,sales,Sales,TOTAL,104.07
HiringLabSectoralPosting,2023-06-14,US,United States,sales,Sales,TOTAL,103.99
HiringLabSectoralPosting,2023-06-15,US,United States,sales,Sales,TOTAL,104.01
HiringLabSectoralPosting,2023-06-16,US,United States,sales,Sales,TOTAL,104
HiringLabSectoralPosting,2023-06-17,US,United States,sales,Sales,TOTAL,104.04
HiringLabSectoralPosting,2023-06-18,US,United States,sales,Sales,TOTAL,104.03
HiringLabSectoralPosting,2023-06-19,US,United States,sales,Sales,TOTAL,104.01
HiringLabSectoralPosting,2023-06-20,US,United States,sales,Sales,TOTAL,103.97
HiringLabSectoralPosting,2023-06-21,US,United States,sales,Sales,TOTAL,103.99
HiringLabSectoralPosting,2023-06-22,US,United States,sales,Sales,TOTAL,103.94
HiringLabSectoralPosting,2023-06-23,US,United States,sales,Sales,TOTAL,103.83
HiringLabSectoralPosting,2023-06-24,US,United States,sales,Sales,TOTAL,103.71
HiringLabSectoralPosting,2023-06-25,US,United States,sales,Sales,TOTAL,103.6
HiringLabSectoralPosting,2023-06-26,US,United States,sales,Sales,TOTAL,103.42
HiringLabSectoralPosting,2023-06-27,US,United States,sales,Sales,TOTAL,103.32
HiringLabSectoralPosting,2023-06-28,US,United States,sales,Sales,TOTAL,103.13
HiringLabSectoralPosting,2023-06-29,US,United States,sales,Sales,TOTAL,102.99
HiringLabSectoralPosting,2023-06-30,US,United States,sales,Sales,TOTAL,102.84
HiringLabSectoralPosting,2023-07-01,US,United States,sales,Sales,TOTAL,102.7
HiringLabSectoralPosting,2023-07-02,US,United States,sales,Sales,TOTAL,102.57
HiringLabSectoralPosting,2023-07-03,US,United States,sales,Sales,TOTAL,102.5
HiringLabSectoralPosting,2023-07-04,US,United States,sales,Sales,TOTAL,102.4
HiringLabSectoralPosting,2023-07-05,US,United States,sales,Sales,TOTAL,102.41
HiringLabSectoralPosting,2023-07-06,US,United States,sales,Sales,TOTAL,102.32
HiringLabSectoralPosting,2023-07-07,US,United States,sales,Sales,TOTAL,102.33
HiringLabSectoralPosting,2023-07-08,US,United States,sales,Sales,TOTAL,102.4
HiringLabSectoralPosting,2023-07-09,US,United States,sales,Sales,TOTAL,102.36
HiringLabSectoralPosting,2023-07-10,US,United States,sales,Sales,TOTAL,102.31
HiringLabSectoralPosting,2023-07-11,US,United States,sales,Sales,TOTAL,102.32
HiringLabSectoralPosting,2023-07-12,US,United States,sales,Sales,TOTAL,102.28
HiringLabSectoralPosting,2023-07-13,US,United States,sales,Sales,TOTAL,102.32
HiringLabSectoralPosting,2023-07-14,US,United States,sales,Sales,TOTAL,102.32
HiringLabSectoralPosting,2023-07-15,US,United States,sales,Sales,TOTAL,102.28
HiringLabSectoralPosting,2023-07-16,US,United States,sales,Sales,TOTAL,102.29
HiringLabSectoralPosting,2023-07-17,US,United States,sales,Sales,TOTAL,102.28
HiringLabSectoralPosting,2023-07-18,US,United States,sales,Sales,TOTAL,102.21
HiringLabSectoralPosting,2023-07-19,US,United States,sales,Sales,TOTAL,102.21
HiringLabSectoralPosting,2023-07-20,US,United States,sales,Sales,TOTAL,102.13
HiringLabSectoralPosting,2023-07-21,US,United States,sales,Sales,TOTAL,102.14
HiringLabSectoralPosting,2023-07-22,US,United States,sales,Sales,TOTAL,101.85
HiringLabSectoralPosting,2023-07-23,US,United States,sales,Sales,TOTAL,101.73
HiringLabSectoralPosting,2023-07-24,US,United States,sales,Sales,TOTAL,101.61
HiringLabSectoralPosting,2023-07-25,US,United States,sales,Sales,TOTAL,101.55
HiringLabSectoralPosting,2023-07-26,US,United States,sales,Sales,TOTAL,101.45
HiringLabSectoralPosting,2023-07-27,US,United States,sales,Sales,TOTAL,101.42
HiringLabSectoralPosting,2023-07-28,US,United States,sales,Sales,TOTAL,101.37
HiringLabSectoralPosting,2023-07-29,US,United States,sales,Sales,TOTAL,101.59
HiringLabSectoralPosting,2023-07-30,US,United States,sales,Sales,TOTAL,101.59
HiringLabSectoralPosting,2023-07-31,US,United States,sales,Sales,TOTAL,101.6
HiringLabSectoralPosting,2023-08-01,US,United States,sales,Sales,TOTAL,101.57
HiringLabSectoralPosting,2023-08-02,US,United States,sales,Sales,TOTAL,101.51
HiringLabSectoralPosting,2023-08-03,US,United States,sales,Sales,TOTAL,101.37
HiringLabSectoralPosting,2023-08-04,US,United States,sales,Sales,TOTAL,101.26
HiringLabSectoralPosting,2023-08-05,US,United States,sales,Sales,TOTAL,101.23
HiringLabSectoralPosting,2023-08-06,US,United States,sales,Sales,TOTAL,101.2
HiringLabSectoralPosting,2023-08-07,US,United States,sales,Sales,TOTAL,101.27
HiringLabSectoralPosting,2023-08-08,US,United States,sales,Sales,TOTAL,101.27
HiringLabSectoralPosting,2023-08-09,US,United States,sales,Sales,TOTAL,101.37
HiringLabSectoralPosting,2023-08-10,US,United States,sales,Sales,TOTAL,101.46
HiringLabSectoralPosting,2023-08-11,US,United States,sales,Sales,TOTAL,101.53
HiringLabSectoralPosting,2023-08-12,US,United States,sales,Sales,TOTAL,101.49
HiringLabSectoralPosting,2023-08-13,US,United States,sales,Sales,TOTAL,101.59
HiringLabSectoralPosting,2023-08-14,US,United States,sales,Sales,TOTAL,101.62
HiringLabSectoralPosting,2023-08-15,US,United States,sales,Sales,TOTAL,101.68
HiringLabSectoralPosting,2023-08-16,US,United States,sales,Sales,TOTAL,101.63
HiringLabSectoralPosting,2023-08-17,US,United States,sales,Sales,TOTAL,101.57
HiringLabSectoralPosting,2023-08-18,US,United States,sales,Sales,TOTAL,101.55
HiringLabSectoralPosting,2023-08-19,US,United States,sales,Sales,TOTAL,101.52
HiringLabSectoralPosting,2023-08-20,US,United States,sales,Sales,TOTAL,101.35
HiringLabSectoralPosting,2023-08-21,US,United States,sales,Sales,TOTAL,101.21
HiringLabSectoralPosting,2023-08-22,US,United States,sales,Sales,TOTAL,101.08
HiringLabSectoralPosting,2023-08-23,US,United States,sales,Sales,TOTAL,101.02
HiringLabSectoralPosting,2023-08-24,US,United States,sales,Sales,TOTAL,101.01
HiringLabSectoralPosting,2023-08-25,US,United States,sales,Sales,TOTAL,100.82
HiringLabSectoralPosting,2023-08-26,US,United States,sales,Sales,TOTAL,100.62
HiringLabSectoralPosting,2023-08-27,US,United States,sales,Sales,TOTAL,100.43
HiringLabSectoralPosting,2023-08-28,US,United States,sales,Sales,TOTAL,100.32
HiringLabSectoralPosting,2023-08-29,US,United States,sales,Sales,TOTAL,100.21
HiringLabSectoralPosting,2023-08-30,US,United States,sales,Sales,TOTAL,100.05
HiringLabSectoralPosting,2023-08-31,US,United States,sales,Sales,TOTAL,99.94
HiringLabSectoralPosting,2023-09-01,US,United States,sales,Sales,TOTAL,99.84
HiringLabSectoralPosting,2023-09-02,US,United States,sales,Sales,TOTAL,100.15
HiringLabSectoralPosting,2023-09-03,US,United States,sales,Sales,TOTAL,100.4
HiringLabSectoralPosting,2023-09-04,US,United States,sales,Sales,TOTAL,100.62
HiringLabSectoralPosting,2023-09-05,US,United States,sales,Sales,TOTAL,100.79
HiringLabSectoralPosting,2023-09-06,US,United States,sales,Sales,TOTAL,100.99
HiringLabSectoralPosting,2023-09-07,US,United States,sales,Sales,TOTAL,100.68
HiringLabSectoralPosting,2023-09-08,US,United States,sales,Sales,TOTAL,100.42
HiringLabSectoralPosting,2023-09-09,US,United States,sales,Sales,TOTAL,99.93
HiringLabSectoralPosting,2023-09-10,US,United States,sales,Sales,TOTAL,99.46
HiringLabSectoralPosting,2023-09-11,US,United States,sales,Sales,TOTAL,98.96
HiringLabSectoralPosting,2023-09-12,US,United States,sales,Sales,TOTAL,98.42
HiringLabSectoralPosting,2023-09-13,US,United States,sales,Sales,TOTAL,97.91
HiringLabSectoralPosting,2023-09-14,US,United States,sales,Sales,TOTAL,97.86
HiringLabSectoralPosting,2023-09-15,US,United States,sales,Sales,TOTAL,97.83
HiringLabSectoralPosting,2023-09-16,US,United States,sales,Sales,TOTAL,97.78
